6.0,0.16544890403747559,0.5226866006851196,0.23622670769691467,0.5298213958740234,0.3113330900669098,0.4940829277038574,0.3685415983200073,0.4858790636062622,0.4153280258178711,0.5040327310562134,0.31033989787101746,0.37176236510276794,0.3621708154678345,0.3365853428840637,0.4002143144607544,0.32827329635620117,0.43220293521881104,0.3236468434333801,0.28029224276542664,0.34240013360977173,0.3417784571647644,0.3695068955421448,0.3038296103477478,0.4371887445449829,0.2770964801311493,0.43345555663108826,0.24829180538654327,0.3280673027038574,0.30262696743011475,0.3786996901035309,0.2681960165500641,0.43880537152290344,0.24348211288452148,0.4211104214191437,0.2126498818397522,0.32463663816452026,0.26350000500679016,0.37087422609329224,0.24423857033252716,0.4190368056297302,0.21943390369415283,0.40562641620635986
6.0,0.16495558619499207,0.5197620987892151,0.23393072187900543,0.5268270373344421,0.30869731307029724,0.49048393964767456,0.3665418028831482,0.48194271326065063,0.412608802318573,0.4986569881439209,0.30737775564193726,0.3707655668258667,0.3590531349182129,0.3310413360595703,0.3974881172180176,0.32150763273239136,0.42903733253479004,0.3168177902698517,0.27745622396469116,0.34167763590812683,0.3387339115142822,0.36391758918762207,0.3018433153629303,0.43383339047431946,0.2744547724723816,0.43440648913383484,0.2450365126132965,0.3268793821334839,0.2997448444366455,0.37390631437301636,0.26552870869636536,0.4361706078052521,0.23979157209396362,0.4216904044151306,0.20880059897899628,0.3218444287776947,0.2593991160392761,0.3679611086845398,0.2392922192811966,0.4170560836791992,0.21453550457954407,0.4040237367153168
6.0,0.16050750017166138,0.5086392760276794,0.22900374233722687,0.5143008828163147,0.3033042550086975,0.47387635707855225,0.3613604009151459,0.46397456526756287,0.40778931975364685,0.4802962839603424,0.3017411530017853,0.3506941497325897,0.3529376685619354,0.3072736859321594,0.3917420208454132,0.2961072325706482,0.4238632917404175,0.2903936207294464,0.2705366611480713,0.3220825791358948,0.335044801235199,0.3461246192455292,0.2957687973976135,0.4196198284626007,0.2689819037914276,0.4160677194595337,0.2378086894750595,0.3077501356601715,0.2923794984817505,0.3570583760738373,0.25702622532844543,0.42255109548568726,0.23263321816921234,0.4020894169807434,0.20193883776664734,0.30572283267974854,0.2531363070011139,0.349313348531723,0.23384882509708405,0.4014408588409424,0.20747485756874084,0.38725340366363525
6.0,0.15815551578998566,0.5105348229408264,0.2300340235233307,0.5140698552131653,0.3043581545352936,0.47512614727020264,0.3628349304199219,0.46631014347076416,0.40991970896720886,0.4831462502479553,0.297429621219635,0.3511897325515747,0.35015320777893066,0.3026256561279297,0.3922885060310364,0.29240790009498596,0.4270952343940735,0.2885598838329315,0.2687513828277588,0.32391130924224854,0.33767879009246826,0.3434129059314728,0.2996346056461334,0.41709378361701965,0.27154213190078735,0.4107777178287506,0.23873752355575562,0.30869367718696594,0.2968466281890869,0.3582821786403656,0.26139721274375916,0.42310434579849243,0.23463137447834015,0.40123772621154785,0.20401409268379211,0.3043503165245056,0.2568697929382324,0.35125356912612915,0.23785793781280518,0.403269499540329,0.2094467729330063,0.3883645534515381
6.0,0.15684223175048828,0.5130159258842468,0.23164717853069305,0.5140627026557922,0.30604156851768494,0.47624653577804565,0.3651595413684845,0.467038631439209,0.4129577875137329,0.4838382303714752,0.30024027824401855,0.35005494952201843,0.3528324365615845,0.3020798861980438,0.3949751853942871,0.2910538911819458,0.42935609817504883,0.2866067886352539,0.27071818709373474,0.3215515911579132,0.3401341736316681,0.3444497883319855,0.30216124653816223,0.4184085428714752,0.27488669753074646,0.41051578521728516,0.24070271849632263,0.30672934651374817,0.2991786003112793,0.3599342107772827,0.26377496123313904,0.42404550313949585,0.23702572286128998,0.402129203081131,0.2062002420425415,0.3035232424736023,0.25946044921875,0.3522675931453705,0.24084225296974182,0.40323951840400696,0.21236863732337952,0.38820168375968933
6.0,0.16006478667259216,0.5153282880783081,0.23524269461631775,0.517401933670044,0.3086508810520172,0.4803425073623657,0.36782026290893555,0.4701414406299591,0.41583171486854553,0.4863550662994385,0.3023478090763092,0.3518165946006775,0.35479652881622314,0.30192264914512634,0.3980637490749359,0.2911510169506073,0.4323614537715912,0.2874164581298828,0.27367204427719116,0.32388556003570557,0.3431680500507355,0.34807705879211426,0.30547085404396057,0.4228270351886749,0.27696192264556885,0.41502970457077026,0.2442028522491455,0.30951976776123047,0.30344077944755554,0.362130731344223,0.26765766739845276,0.4269331991672516,0.2392546534538269,0.40539225935935974,0.20968207716941833,0.3063977360725403,0.2629720866680145,0.3549706041812897,0.244191512465477,0.4069932699203491,0.21515801548957825,0.3927786648273468
6.0,0.1639992594718933,0.5154482126235962,0.23720459640026093,0.5191720128059387,0.30961474776268005,0.48273175954818726,0.36869382858276367,0.47187942266464233,0.41753727197647095,0.4869377613067627,0.30513468384742737,0.3527247905731201,0.35751086473464966,0.30340054631233215,0.4005698561668396,0.29202350974082947,0.4346030354499817,0.2883496582508087,0.27717456221580505,0.3245052099227905,0.3462093472480774,0.34953656792640686,0.3087303936481476,0.42367032170295715,0.27911630272865295,0.4188011884689331,0.24816560745239258,0.3104117512702942,0.3056536316871643,0.3659955859184265,0.27008381485939026,0.4294511079788208,0.2416103631258011,0.40979719161987305,0.21465298533439636,0.3076537549495697,0.2661222517490387,0.3613046407699585,0.24723803997039795,0.4119316637516022,0.21891263127326965,0.39779722690582275
6.0,0.1672877073287964,0.516345739364624,0.24056260287761688,0.5191627144813538,0.31121769547462463,0.48468416929244995,0.3690808117389679,0.47228705883026123,0.4182724058628082,0.4853154420852661,0.3065676689147949,0.3559172451496124,0.35850217938423157,0.30487751960754395,0.4021885395050049,0.29142308235168457,0.43582144379615784,0.28579485416412354,0.27925270795822144,0.3270530700683594,0.34650126099586487,0.3534766137599945,0.31062552332878113,0.4271688461303711,0.2798844575881958,0.42514944076538086,0.2511208951473236,0.31411099433898926,0.3084138333797455,0.3699575364589691,0.27402231097221375,0.4323602616786957,0.24484848976135254,0.41639208793640137,0.2191276252269745,0.3125790059566498,0.2693047523498535,0.3699679374694824,0.25041598081588745,0.4188033640384674,0.22311869263648987,0.40544241666793823
6.0,0.16802215576171875,0.5229604244232178,0.24284163117408752,0.5205369591712952,0.31221804022789,0.4809490442276001,0.37173208594322205,0.4613330662250519,0.42535075545310974,0.46615302562713623,0.30194488167762756,0.3492196798324585,0.3511880934238434,0.2963397204875946,0.39816609025001526,0.2795858085155487,0.4336630702018738,0.27282780408859253,0.2759270966053009,0.32333967089653015,0.3447265923023224,0.354282021522522,0.31186944246292114,0.42882028222084045,0.27848049998283386,0.43155530095100403,0.24963970482349396,0.31689414381980896,0.30760905146598816,0.3789684474468231,0.274852454662323,0.4420551657676697,0.2447802573442459,0.4295215308666229,0.22068125009536743,0.3239508271217346,0.26966503262519836,0.38750597834587097,0.251465380191803,0.4347977638244629,0.22451746463775635,0.42201346158981323
6.0,0.16930362582206726,0.5246984362602234,0.24266628921031952,0.5205765962600708,0.3110390603542328,0.4790883958339691,0.37102848291397095,0.4581461250782013,0.42547497153282166,0.4582363963127136,0.30192330479621887,0.34909147024154663,0.35131216049194336,0.29767540097236633,0.39752891659736633,0.28188180923461914,0.43352583050727844,0.2753376364707947,0.2767159342765808,0.32315677404403687,0.3449587821960449,0.35361045598983765,0.31407275795936584,0.42735710740089417,0.28043174743652344,0.43335261940956116,0.25061067938804626,0.3161405324935913,0.3078722655773163,0.37845379114151,0.2759155333042145,0.4406763017177582,0.24471981823444366,0.431388258934021,0.22156649827957153,0.3226889967918396,0.2703755497932434,0.38660696148872375,0.25306427478790283,0.43320778012275696,0.2258545160293579,0.42279866337776184
